Rodada;Data;Horário;Mandante;Visitante;Mandante Placar;Visitante Placar;season;Estado Mandante;Estado Visitante
9;13/09/2020;18:00:00;Atletico-MG;Red Bull Bragantino-SP;2;1;2020;RJ;SP
10;13/09/2020;18:00:00;Bahia-BA;Atletico-GO;0;1;2020;PR;SC
10;13/09/2020;18:00:00;Ceara-CE;Flamengo-RJ;2;0;2020;PE;RJ
10;13/09/2020;18:00:00;Goias-GO;Internacional-RS;1;0;2020;RS;GO
10;13/09/2020;19:45:00;Palmeiras-SP;Sport-PE;2;2;2020;BA;SP
10;13/09/2020;20:30:00;Botafogo-RJ;Vasco da Gama-RJ;2;3;2020;SC;RJ
10;16/09/2020;21:30:00;Corinthians-SP;Bahia-BA;3;2;2020;RJ;PR
10;19/09/2020;19:00:00;Fortaleza-CE;Internacional-RS;1;0;2020;SP;RS
10;19/09/2020;19:00:00;Red Bull Bragantino-SP;Ceara-CE;4;2;2020;SP;SP
10;19/09/2020;21:00:00;Atletico-GO;Atletico-MG;3;4;2020;MG;BA
10;20/09/2020;16:00:00;Gremio-RS;Palmeiras-SP;1;1;2020;SC;MG
11;20/09/2020;16:00:00;Coritiba-PR;Vasco da Gama-RJ;1;0;2020;SP;SC
11;20/09/2020;18:15:00;Botafogo-RJ;Santos-SP;0;0;2020;SC;RS
11;20/09/2020;20:30:00;Sport-PE;Fluminense-RJ;1;0;2020;MG;BA
11;23/09/2020;21:30:00;Sport-PE;Corinthians-SP;1;0;2020;RJ;PR
11;26/09/2020;19:00:00;Internacional-RS;Sao Paulo-SP;1;1;2020;RS;RJ
11;26/09/2020;19:00:00;Atletico-PR;Bahia-BA;1;0;2020;SP;MG
11;26/09/2020;21:00:00;Atletico-MG;Gremio-RS;3;1;2020;BA;SP
11;27/09/2020;11:00:00;Vasco da Gama-RJ;Red Bull Bragantino-SP;1;1;2020;GO;PE
11;27/09/2020;16:00:00;Palmeiras-SP;Flamengo-RJ;1;1;2020;PR;SC
11;27/09/2020;18:15:00;Ceara-CE;Goias-GO;2;2;2020;RJ;SP
12;27/09/2020;18:15:00;Atletico-GO;Botafogo-RJ;1;1;2020;SP;SC
12;27/09/2020;20:30:00;Santos-SP;Fortaleza-CE;1;1;2020;SC;BA
12;28/09/2020;20:00:00;Fluminense-RJ;Coritiba-PR;4;0;2020;MG;SC
12;30/09/2020;21:30:00;Botafogo-RJ;Bahia-BA;1;2;2020;BA;RS
12;30/09/2020;21:30:00;Corinthians-SP;Atletico-GO;0;0;2020;GO;SP
12;03/10/2020;17:00:00;Gremio-RS;Internacional-RS;1;1;2020;PR;RJ
12;03/10/2020;19:00:00;Palmeiras-SP;Ceara-CE;2;1;2020;PE;MG
12;03/10/2020;21:00:00;Red Bull Bragantino-SP;Corinthians-SP;0;0;2020;SP;SP
12;04/10/2020;11:00:00;Botafogo-RJ;Fluminense-RJ;1;1;2020;RS;PR
12;04/10/2020;16:00:00;Coritiba-PR;Sao Paulo-SP;1;1;2020;RJ;RJ
13;04/10/2020;16:00:00;Flamengo-RJ;Atletico-PR;3;1;2020;RJ;MG
13;04/10/2020;18:15:00;Bahia-BA;Sport-PE;1;2;2020;SP;SC
13;04/10/2020;18:15:00;Fortaleza-CE;Atletico-GO;0;0;2020;BA;RS
13;04/10/2020;18:15:00;Goias-GO;Santos-SP;2;3;2020;SC;PE
13;04/10/2020;20:30:00;Atletico-MG;Vasco da Gama-RJ;4;1;2020;SC;RJ
13;07/10/2020;19:00:00;Corinthians-SP;Santos-SP;1;1;2020;PR;SP
13;07/10/2020;19:15:00;Flamengo-RJ;Sport-PE;3;0;2020;SP;BA
13;07/10/2020;19:15:00;Bahia-BA;Vasco da Gama-RJ;3;0;2020;MG;PR
13;07/10/2020;19:15:00;Gremio-RS;Coritiba-PR;2;1;2020;RS;SP
13;07/10/2020;20:30:00;Sao Paulo-SP;Atletico-GO;3;0;2020;RJ;GO
14;07/10/2020;20:30:00;Goias-GO;Fluminense-RJ;2;4;2020;SC;MG
14;07/10/2020;21:30:00;Botafogo-RJ;Palmeiras-SP;2;1;2020;BA;GO
14;07/10/2020;21:30:00;Fortaleza-CE;Atletico-MG;2;1;2020;RJ;PR
14;08/10/2020;19:00:00;Atletico-PR;Ceara-CE;0;0;2020;RS;RS
14;08/10/2020;21:00:00;Red Bull Bragantino-SP;Internacional-RS;0;2;2020;PR;RJ
14;10/10/2020;17:00:00;Vasco da Gama-RJ;Flamengo-RJ;1;2;2020;SP;SP
14;10/10/2020;19:00:00;Palmeiras-SP;Sao Paulo-SP;0;2;2020;RJ;PE
14;10/10/2020;19:00:00;Coritiba-PR;Fortaleza-CE;0;0;2020;MG;SP
14;10/10/2020;21:00:00;Atletico-MG;Goias-GO;3;0;2020;SP;BA
14;11/10/2020;16:00:00;Santos-SP;Gremio-RS;2;1;2020;SC;SC
15;11/10/2020;16:00:00;Fluminense-RJ;Bahia-BA;1;0;2020;GO;RS
15;11/10/2020;18:15:00;Atletico-GO;Red Bull Bragantino-SP;2;1;2020;SP;BA
15;11/10/2020;18:15:00;Sport-PE;Botafogo-RJ;1;2;2020;RS;SC
15;11/10/2020;20:30:00;Internacional-RS;Atletico-PR;2;1;2020;BA;SC
15;11/10/2020;20:30:00;Ceara-CE;Corinthians-SP;2;1;2020;MG;SP
15;13/10/2020;18:00:00;Flamengo-RJ;Goias-GO;2;1;2020;PR;RJ
15;14/10/2020;18:00:00;Palmeiras-SP;Coritiba-PR;1;3;2020;SP;SP
15;14/10/2020;19:15:00;Gremio-RS;Botafogo-RJ;3;1;2020;PE;PR
15;14/10/2020;20:30:00;Santos-SP;Atletico-GO;0;1;2020;SC;MG
15;14/10/2020;21:30:00;Atletico-PR;Corinthians-SP;0;1;2020;RJ;RJ
16;14/10/2020;21:30:00;Atletico-MG;Fluminense-RJ;1;1;2020;PE;SP
16;14/10/2020;21:30:00;Sport-PE;Internacional-RS;3;5;2020;SC;RJ
16;15/10/2020;20:00:00;Flamengo-RJ;Red Bull Bragantino-SP;1;1;2020;SP;PR
16;16/10/2020;20:00:00;Goias-GO;Bahia-BA;1;1;2020;BA;SC
16;17/10/2020;19:00:00;Atletico-GO;Atletico-PR;1;1;2020;PR;BA
16;17/10/2020;19:00:00;Fluminense-RJ;Ceara-CE;2;2;2020;RS;SP
16;17/10/2020;19:00:00;Coritiba-PR;Santos-SP;1;2;2020;SC;RJ
16;17/10/2020;21:00:00;Sao Paulo-SP;Gremio-RS;0;0;2020;RJ;MG
16;18/10/2020;16:00:00;Corinthians-SP;Flamengo-RJ;1;5;2020;SP;GO
16;18/10/2020;18:15:00;Internacional-RS;Vasco da Gama-RJ;2;0;2020;MG;RS
17;18/10/2020;20:30:00;Red Bull Bragantino-SP;Sport-PE;2;0;2020;RJ;SC
17;18/10/2020;20:30:00;Fortaleza-CE;Palmeiras-SP;2;0;2020;MG;RS
17;19/10/2020;20:00:00;Bahia-BA;Atletico-MG;3;1;2020;SP;PR
17;19/10/2020;20:00:00;Botafogo-RJ;Goias-GO;0;0;2020;RJ;PE
17;21/10/2020;21:30:00;Vasco da Gama-RJ;Corinthians-SP;1;2;2020;SP;SP
17;24/10/2020;17:00:00;Red Bull Bragantino-SP;Goias-GO;2;0;2020;BA;SC
17;24/10/2020;19:00:00;Ceara-CE;Coritiba-PR;2;1;2020;RS;SP
17;24/10/2020;21:00:00;Atletico-MG;Sport-PE;0;0;2020;SC;RJ
17;25/10/2020;16:00:00;Atletico-GO;Palmeiras-SP;0;3;2020;PR;BA
17;25/10/2020;16:00:00;Fluminense-RJ;Santos-SP;3;1;2020;GO;MG
18;25/10/2020;18:15:00;Atletico-PR;Gremio-RS;1;2;2020;SP;RS
18;25/10/2020;18:15:00;Internacional-RS;Flamengo-RJ;2;2;2020;MG;SC
18;31/10/2020;17:00:00;Botafogo-RJ;Ceara-CE;2;2;2020;SC;SP
18;31/10/2020;19:00:00;Corinthians-SP;Internacional-RS;1;0;2020;RJ;SP
18;31/10/2020;19:00:00;Coritiba-PR;Atletico-GO;1;0;2020;PR;MG
18;31/10/2020;21:00:00;Fortaleza-CE;Fluminense-RJ;0;1;2020;SP;RJ
18;01/11/2020;16:00:00;Sport-PE;Atletico-PR;1;0;2020;PE;SC
18;01/11/2020;16:00:00;Flamengo-RJ;Sao Paulo-SP;1;4;2020;BA;RJ
18;01/11/2020;18:15:00;Santos-SP;Bahia-BA;3;1;2020;RS;BA
18;01/11/2020;20:30:00;Goias-GO;Vasco da Gama-RJ;1;1;2020;GO;PR
19;02/11/2020;17:00:00;Palmeiras-SP;Atletico-MG;3;0;2020;RJ;RS
19;02/11/2020;20:00:00;Gremio-RS;Red Bull Bragantino-SP;2;1;2020;SP;BA
19;07/11/2020;18:00:00;Atletico-PR;Fortaleza-CE;2;1;2020;SC;GO
19;07/11/2020;19:00:00;Sao Paulo-SP;Goias-GO;2;1;2020;SC;SP
19;07/11/2020;21:00:00;Atletico-GO;Corinthians-SP;1;1;2020;MG;RJ
19;08/11/2020;16:00:00;Internacional-RS;Coritiba-PR;2;2;2020;SP;PE
19;08/11/2020;16:00:00;Vasco da Gama-RJ;Palmeiras-SP;0;1;2020;RJ;MG
19;08/11/2020;18:15:00;Red Bull Bragantino-SP;Santos-SP;1;1;2020;PR;SP
19;08/11/2020;18:15:00;Atletico-MG;Flamengo-RJ;4;0;2020;BA;PR
19;08/11/2020;18:15:00;Bahia-BA;Botafogo-RJ;1;0;2020;RS;SC
20;08/11/2020;20:30:00;Ceara-CE;Sport-PE;0;0;2020;RS;PR
20;08/11/2020;20:30:00;Fluminense-RJ;Gremio-RS;0;1;2020;SP;SC
20;11/11/2020;18:45:00;Bahia-BA;Fortaleza-CE;2;1;2020;SC;RJ
20;14/11/2020;16:30:00;Sport-PE;Vasco da Gama-RJ;0;2;2020;PE;SP
20;14/11/2020;16:30:00;Santos-SP;Internacional-RS;2;0;2020;PR;SC
20;14/11/2020;17:00:00;Goias-GO;Atletico-PR;0;1;2020;GO;RJ
20;14/11/2020;19:00:00;Gremio-RS;Ceara-CE;4;2;2020;RJ;SP
20;14/11/2020;19:00:00;Fortaleza-CE;Sao Paulo-SP;2;3;2020;BA;RS
20;14/11/2020;19:00:00;Corinthians-SP;Atletico-MG;1;2;2020;SP;MG
20;14/11/2020;21:30:00;Flamengo-RJ;Atletico-GO;1;1;2020;MG;BA
21;14/11/2020;21:30:00;Palmeiras-SP;Fluminense-RJ;2;0;2020;RJ;SP
21;16/11/2020;18:00:00;Coritiba-PR;Bahia-BA;1;2;2020;SC;PE
21;16/11/2020;20:00:00;Botafogo-RJ;Red Bull Bragantino-SP;1;2;2020;SP;PR
21;18/11/2020;19:00:00;Atletico-MG;Atletico-PR;0;2;2020;RJ;SP
21;19/11/2020;19:00:00;Vasco da Gama-RJ;Fortaleza-CE;0;0;2020;RS;RJ
21;20/11/2020;20:00:00;Red Bull Bragantino-SP;Bahia-BA;4;0;2020;SP;MG
21;21/11/2020;19:00:00;Atletico-PR;Santos-SP;1;0;2020;BA;SC
21;21/11/2020;19:00:00;Flamengo-RJ;Coritiba-PR;3;1;2020;SC;GO
21;21/11/2020;21:00:00;Goias-GO;Palmeiras-SP;1;0;2020;MG;RS
21;22/11/2020;16:00:00;Sao Paulo-SP;Vasco da Gama-RJ;1;1;2020;PR;BA
22;22/11/2020;16:00:00;Ceara-CE;Atletico-MG;2;2;2020;MG;PR
22;22/11/2020;18:15:00;Botafogo-RJ;Fortaleza-CE;1;2;2020;BA;RJ
22;22/11/2020;18:15:00;Internacional-RS;Fluminense-RJ;1;2;2020;SC;SC
22;22/11/2020;20:30:00;Corinthians-SP;Gremio-RS;0;0;2020;PE;RS
22;23/11/2020;20:00:00;Sport-PE;Atletico-GO;0;1;2020;RJ;BA
22;25/11/2020;19:15:00;Ceara-CE;Sao Paulo-SP;1;1;2020;SP;RJ
22;25/11/2020;21:30:00;Atletico-MG;Botafogo-RJ;2;1;2020;PR;SP
22;25/11/2020;21:30:00;Coritiba-PR;Corinthians-SP;0;1;2020;GO;MG
22;26/11/2020;20:00:00;Fortaleza-CE;Goias-GO;1;1;2020;SP;SC
22;28/11/2020;17:00:00;Palmeiras-SP;Atletico-PR;3;0;2020;RS;SP
23;28/11/2020;17:00:00;Santos-SP;Sport-PE;4;2;2020;PR;RS
23;28/11/2020;19:00:00;Bahia-BA;Sao Paulo-SP;1;3;2020;SC;RJ
23;28/11/2020;21:00:00;Atletico-GO;Internacional-RS;0;0;2020;BA;BA
23;30/11/2020;18:00:00;Gremio-RS;Goias-GO;2;1;2020;MG;MG
23;30/11/2020;18:00:00;Vasco da Gama-RJ;Ceara-CE;1;4;2020;RJ;RJ
23;30/11/2020;20:00:00;Fluminense-RJ;Red Bull Bragantino-SP;0;0;2020;SP;SP
23;02/12/2020;21:30:00;Fortaleza-CE;Corinthians-SP;0;0;2020;PE;PR
23;03/12/2020;19:00:00;Goias-GO;Sao Paulo-SP;0;3;2020;SP;SC
23;05/12/2020;17:00:00;Botafogo-RJ;Flamengo-RJ;0;1;2020;RS;SC
23;05/12/2020;17:00:00;Santos-SP;Palmeiras-SP;2;2;2020;GO;SP
24;05/12/2020;19:00:00;Fluminense-RJ;Atletico-PR;3;1;2020;PR;MG
24;05/12/2020;19:00:00;Bahia-BA;Ceara-CE;0;2;2020;RS;SC
24;05/12/2020;21:00:00;Coritiba-PR;Red Bull Bragantino-SP;0;0;2020;BA;PE
24;06/12/2020;16:00:00;Gremio-RS;Vasco da Gama-RJ;4;0;2020;SC;PR
24;06/12/2020;16:00:00;Sao Paulo-SP;Sport-PE;1;0;2020;RJ;RS
24;06/12/2020;18:15:00;Atletico-MG;Internacional-RS;2;2;2020;SP;RJ
24;07/12/2020;20:00:00;Atletico-GO;Goias-GO;0;1;2020;SC;SP
24;09/12/2020;21:30:00;Sao Paulo-SP;Botafogo-RJ;4;0;2020;RJ;GO
24;12/12/2020;17:00:00;Red Bull Bragantino-SP;Fortaleza-CE;2;1;2020;SP;BA
24;12/12/2020;17:00:00;Atletico-PR;Atletico-MG;0;1;2020;MG;SP
25;12/12/2020;19:00:00;Palmeiras-SP;Bahia-BA;3;0;2020;SC;SC
25;12/12/2020;19:00:00;Internacional-RS;Botafogo-RJ;2;1;2020;PE;MG
25;12/12/2020;21:00:00;Ceara-CE;Atletico-GO;1;2;2020;SP;RJ
25;12/12/2020;21:00:00;Goias-GO;Gremio-RS;0;0;2020;PR;SP
25;13/12/2020;16:00:00;Flamengo-RJ;Santos-SP;4;1;2020;MG;BA
25;13/12/2020;18:15:00;Corinthians-SP;Sao Paulo-SP;1;0;2020;BA;RJ
25;13/12/2020;18:15:00;Sport-PE;Coritiba-PR;1;0;2020;RJ;RS
25;13/12/2020;20:30:00;Vasco da Gama-RJ;Fluminense-RJ;1;1;2020;RS;PR
25;16/12/2020;21:30:00;Sao Paulo-SP;Atletico-MG;3;0;2020;SC;SP
25;16/12/2020;21:30:00;Atletico-GO;Fluminense-RJ;2;1;2020;SP;GO
26;19/12/2020;19:00:00;Sport-PE;Gremio-RS;1;1;2020;SP;SC
26;19/12/2020;21:00:00;Internacional-RS;Palmeiras-SP;2;0;2020;RS;SP
26;19/12/2020;21:00:00;Coritiba-PR;Botafogo-RJ;1;2;2020;BA;RJ
26;20/12/2020;16:00:00;Red Bull Bragantino-SP;Atletico-PR;0;1;2020;PR;PR
26;20/12/2020;16:00:00;Vasco da Gama-RJ;Santos-SP;1;0;2020;RJ;BA
26;20/12/2020;18:15:00;Flamengo-RJ;Bahia-BA;4;3;2020;RJ;SP
26;20/12/2020;20:30:00;Fortaleza-CE;Ceara-CE;0;2;2020;MG;RS
26;21/12/2020;20:00:00;Corinthians-SP;Goias-GO;2;1;2020;SP;PE
26;26/12/2020;17:00:00;Atletico-MG;Coritiba-PR;2;0;2020;SC;MG
26;26/12/2020;19:00:00;Fortaleza-CE;Flamengo-RJ;0;0;2020;GO;SC
27;26/12/2020;19:00:00;Goias-GO;Sport-PE;1;0;2020;RJ;SP
27;26/12/2020;21:00:00;Fluminense-RJ;Sao Paulo-SP;1;2;2020;SP;PR
27;27/12/2020;16:00:00;Botafogo-RJ;Corinthians-SP;0;2;2020;PR;SC
27;27/12/2020;16:00:00;Bahia-BA;Internacional-RS;1;2;2020;BA;GO
27;27/12/2020;18:15:00;Palmeiras-SP;Red Bull Bragantino-SP;1;0;2020;RS;PE
27;27/12/2020;18:15:00;Santos-SP;Ceara-CE;1;1;2020;SC;RJ
27;27/12/2020;18:15:00;Atletico-PR;Vasco da Gama-RJ;3;0;2020;MG;SP
27;27/12/2020;20:30:00;Gremio-RS;Atletico-GO;2;1;2020;SP;BA
27;06/01/2021;19:15:00;Botafogo-RJ;Atletico-PR;0;2;2020;RJ;MG
27;06/01/2021;19:15:00;Gremio-RS;Bahia-BA;2;1;2020;SC;RS
28;06/01/2021;20:30:00;Coritiba-PR;Goias-GO;1;2;2020;SP;RJ
28;06/01/2021;20:30:00;Sport-PE;Fortaleza-CE;1;0;2020;GO;PR
28;06/01/2021;21:30:00;Flamengo-RJ;Fluminense-RJ;1;2;2020;SP;RS
28;06/01/2021;21:30:00;Red Bull Bragantino-SP;Sao Paulo-SP;4;2;2020;RS;RJ
28;07/01/2021;19:00:00;Ceara-CE;Internacional-RS;0;2;2020;BA;SC
28;07/01/2021;21:00:00;Atletico-GO;Vasco da Gama-RJ;0;0;2020;MG;SP
28;09/01/2021;19:00:00;Coritiba-PR;Atletico-PR;0;0;2020;RJ;MG
28;09/01/2021;19:00:00;Sport-PE;Palmeiras-SP;0;1;2020;PR;SC
28;09/01/2021;21:00:00;Fortaleza-CE;Gremio-RS;0;0;2020;PE;BA
28;10/01/2021;16:00:00;Flamengo-RJ;Ceara-CE;0;2;2020;SC;SP
29;10/01/2021;16:00:00;Sao Paulo-SP;Santos-SP;0;1;2020;GO;RS
29;10/01/2021;18:15:00;Internacional-RS;Goias-GO;1;0;2020;RJ;SC
29;10/01/2021;18:15:00;Atletico-GO;Bahia-BA;1;1;2020;SP;BA
29;10/01/2021;20:30:00;Vasco da Gama-RJ;Botafogo-RJ;3;0;2020;MG;SC
29;11/01/2021;20:00:00;Red Bull Bragantino-SP;Atletico-MG;2;2;2020;RS;SP
29;13/01/2021;21:30:00;Corinthians-SP;Fluminense-RJ;5;0;2020;SC;PR
29;15/01/2021;21:30:00;Palmeiras-SP;Gremio-RS;1;1;2020;PR;RJ
29;16/01/2021;19:00:00;Fluminense-RJ;Sport-PE;1;0;2020;SP;SP
29;16/01/2021;21:00:00;Vasco da Gama-RJ;Coritiba-PR;0;1;2020;BA;MG
29;17/01/2021;16:00:00;Santos-SP;Botafogo-RJ;2;1;2020;RJ;PE
30;17/01/2021;16:00:00;Atletico-PR;Sao Paulo-SP;1;1;2020;BA;MG
30;17/01/2021;18:15:00;Atletico-MG;Atletico-GO;3;1;2020;RJ;RS
30;17/01/2021;20:30:00;Internacional-RS;Fortaleza-CE;4;2;2020;SP;BA
30;17/01/2021;20:30:00;Ceara-CE;Red Bull Bragantino-SP;1;2;2020;MG;SP
30;18/01/2021;19:00:00;Palmeiras-SP;Corinthians-SP;4;0;2020;SC;PR
30;18/01/2021;20:00:00;Goias-GO;Flamengo-RJ;0;3;2020;PR;RJ
30;20/01/2021;17:00:00;Botafogo-RJ;Atletico-GO;1;3;2020;RS;SC
30;20/01/2021;18:00:00;Bahia-BA;Atletico-PR;1;0;2020;SP;RJ
30;20/01/2021;19:15:00;Gremio-RS;Atletico-MG;1;1;2020;SC;SP
30;20/01/2021;20:30:00;Coritiba-PR;Fluminense-RJ;3;3;2020;PE;GO
31;20/01/2021;21:30:00;Sao Paulo-SP;Internacional-RS;1;5;2020;SP;SP
31;20/01/2021;21:30:00;Red Bull Bragantino-SP;Vasco da Gama-RJ;4;1;2020;SC;MG
31;21/01/2021;19:00:00;Goias-GO;Ceara-CE;0;4;2020;RJ;PR
31;21/01/2021;19:00:00;Fortaleza-CE;Santos-SP;2;0;2020;PR;RS
31;21/01/2021;19:00:00;Flamengo-RJ;Palmeiras-SP;2;0;2020;MG;PE
31;21/01/2021;21:00:00;Corinthians-SP;Sport-PE;3;0;2020;BA;SC
31;23/01/2021;19:00:00;Sao Paulo-SP;Coritiba-PR;1;1;2020;SC;SP
31;23/01/2021;21:00:00;Vasco da Gama-RJ;Atletico-MG;3;2;2020;RS;BA
31;24/01/2021;16:00:00;Atletico-PR;Flamengo-RJ;2;1;2020;RJ;RJ
31;24/01/2021;16:00:00;Ceara-CE;Palmeiras-SP;2;1;2020;SP;GO
32;24/01/2021;16:00:00;Internacional-RS;Gremio-RS;2;1;2020;RS;BA
32;24/01/2021;18:15:00;Sport-PE;Bahia-BA;2;0;2020;GO;RJ
32;24/01/2021;18:15:00;Atletico-GO;Fortaleza-CE;2;0;2020;SP;PR
32;24/01/2021;18:15:00;Santos-SP;Goias-GO;3;4;2020;PE;SC
32;24/01/2021;20:30:00;Fluminense-RJ;Botafogo-RJ;2;0;2020;SP;RS
32;25/01/2021;20:00:00;Corinthians-SP;Red Bull Bragantino-SP;0;2;2020;MG;RJ
32;26/01/2021;20:00:00;Palmeiras-SP;Vasco da Gama-RJ;1;1;2020;SC;SP
32;26/01/2021;20:00:00;Atletico-MG;Santos-SP;2;0;2020;RJ;SC
32;28/01/2021;20:00:00;Gremio-RS;Flamengo-RJ;2;4;2020;PR;MG
32;28/01/2021;19:00:00;Bahia-BA;Corinthians-SP;2;1;2020;BA;SP
33;31/01/2021;16:00:00;Coritiba-PR;Gremio-RS;1;1;2020;SP;MG
33;31/01/2021;16:00:00;Ceara-CE;Atletico-PR;0;2;2020;PR;RJ
33;31/01/2021;16:00:00;Atletico-GO;Sao Paulo-SP;2;1;2020;RJ;PR
33;31/01/2021;16:00:00;Vasco da Gama-RJ;Bahia-BA;0;0;2020;SC;SC
33;31/01/2021;17:00:00;Atletico-MG;Fortaleza-CE;2;0;2020;RS;RS
33;31/01/2021;18:15:00;Internacional-RS;Red Bull Bragantino-SP;2;1;2020;BA;SP
33;31/01/2021;20:30:00;Fluminense-RJ;Goias-GO;3;0;2020;PE;RJ
33;01/02/2021;20:00:00;Sport-PE;Flamengo-RJ;0;3;2020;MG;SC
33;02/02/2021;16:00:00;Palmeiras-SP;Botafogo-RJ;1;1;2020;SP;SP
33;03/02/2021;16:00:00;Gremio-RS;Santos-SP;3;3;2020;GO;BA
34;03/02/2021;19:15:00;Red Bull Bragantino-SP;Atletico-GO;2;0;2020;RJ;RJ
34;03/02/2021;21:30:00;Bahia-BA;Fluminense-RJ;0;1;2020;SC;RS
34;03/02/2021;21:30:00;Goias-GO;Atletico-MG;1;0;2020;BA;SP
34;03/02/2021;21:30:00;Corinthians-SP;Ceara-CE;2;1;2020;RS;GO
34;04/02/2021;18:30:00;Fortaleza-CE;Coritiba-PR;3;1;2020;SP;MG
34;04/02/2021;21:00:00;Flamengo-RJ;Vasco da Gama-RJ;2;0;2020;RJ;PR
34;04/02/2021;21:00:00;Atletico-PR;Internacional-RS;0;0;2020;PR;PE
34;05/02/2021;20:00:00;Botafogo-RJ;Sport-PE;0;1;2020;MG;SC
34;06/02/2021;19:00:00;Bahia-BA;Goias-GO;3;3;2020;SP;SP
34;06/02/2021;21:00:00;Atletico-GO;Santos-SP;1;1;2020;SC;BA
35;07/02/2021;20:30:00;Red Bull Bragantino-SP;Flamengo-RJ;1;1;2020;SP;RS
35;08/02/2021;20:00:00;Botafogo-RJ;Gremio-RS;2;5;2020;PR;SP
35;10/02/2021;19:00:00;Internacional-RS;Sport-PE;1;2;2020;RJ;SC
35;10/02/2021;19:15:00;Fortaleza-CE;Vasco da Gama-RJ;3;0;2020;SC;BA
35;10/02/2021;21:00:00;Sao Paulo-SP;Ceara-CE;1;1;2020;BA;PR
35;10/02/2021;21:30:00;Corinthians-SP;Atletico-PR;3;3;2020;GO;SP
35;10/02/2021;21:30:00;Fluminense-RJ;Atletico-MG;0;0;2020;SP;PE
35;13/02/2021;17:00:00;Goias-GO;Botafogo-RJ;2;0;2020;MG;RJ
35;13/02/2021;19:00:00;Atletico-MG;Bahia-BA;1;1;2020;RJ;SC
35;13/02/2021;19:00:00;Santos-SP;Coritiba-PR;2;0;2020;RS;MG
36;14/02/2021;16:00:00;Vasco da Gama-RJ;Internacional-RS;0;2;2020;RS;MG
36;14/02/2021;16:00:00;Flamengo-RJ;Corinthians-SP;2;1;2020;BA;PR
36;14/02/2021;18:15:00;Palmeiras-SP;Fortaleza-CE;3;0;2020;MG;GO
36;14/02/2021;18:15:00;Atletico-PR;Atletico-GO;2;1;2020;SC;BA
36;14/02/2021;20:30:00;Gremio-RS;Sao Paulo-SP;1;2;2020;SP;SP
36;15/02/2021;18:00:00;Ceara-CE;Fluminense-RJ;1;3;2020;PE;RJ
36;15/02/2021;20:00:00;Sport-PE;Red Bull Bragantino-SP;0;0;2020;RJ;SC
36;17/02/2021;19:00:00;Santos-SP;Corinthians-SP;1;0;2020;PR;SP
36;17/02/2021;19:30:00;Coritiba-PR;Palmeiras-SP;1;0;2020;SP;RS
36;19/02/2021;21:30:00;Sao Paulo-SP;Palmeiras-SP;1;1;2020;SC;RJ
37;20/02/2021;18:30:00;Coritiba-PR;Ceara-CE;0;2;2020;SC;PE
37;20/02/2021;21:00:00;Fortaleza-CE;Bahia-BA;0;4;2020;RS;SP
37;21/02/2021;16:00:00;Flamengo-RJ;Internacional-RS;2;1;2020;RJ;BA
37;21/02/2021;16:00:00;Corinthians-SP;Vasco da Gama-RJ;0;0;2020;SP;SC
37;21/02/2021;16:00:00;Sport-PE;Atletico-MG;2;3;2020;RJ;SP
37;21/02/2021;18:15:00;Santos-SP;Fluminense-RJ;1;1;2020;SC;MG
37;21/02/2021;18:15:00;Gremio-RS;Atletico-PR;1;0;2020;SP;RJ
37;21/02/2021;20:30:00;Goias-GO;Red Bull Bragantino-SP;0;0;2020;PR;GO
37;22/02/2021;18:00:00;Palmeiras-SP;Atletico-GO;1;1;2020;MG;PR
37;22/02/2021;20:00:00;Botafogo-RJ;Sao Paulo-SP;1;0;2020;BA;RS
38;25/02/2021;21:30:00;Fluminense-RJ;Fortaleza-CE;2;0;2020;SC;RS
38;25/02/2021;21:30:00;Vasco da Gama-RJ;Goias-GO;3;2;2020;SP;SC
38;25/02/2021;21:30:00;Sao Paulo-SP;Flamengo-RJ;2;1;2020;BA;SP
38;25/02/2021;21:30:00;Red Bull Bragantino-SP;Gremio-RS;1;0;2020;RS;RJ
38;25/02/2021;21:30:00;Atletico-MG;Palmeiras-SP;2;0;2020;PE;SP
38;25/02/2021;21:30:00;Internacional-RS;Corinthians-SP;0;0;2020;MG;RJ
38;25/02/2021;21:30:00;Bahia-BA;Santos-SP;2;0;2020;PR;BA
38;25/02/2021;21:30:00;Atletico-PR;Sport-PE;2;0;2020;SP;PR
38;25/02/2021;21:30:00;Ceara-CE;Botafogo-RJ;2;1;2020;RJ;MG
38;25/02/2021;21:30:00;Atletico-GO;Coritiba-PR;3;1;2020;GO;SC
1;29/05/2021;19:00:00;Cuiaba-MT;Juventude-RS;2;2;2021;RJ;SP
1;29/05/2021;20:00:00;Bahia-BA;Santos-SP;3;0;2021;BA;RS
1;29/05/2021;21:00:00;Sao Paulo-SP;Fluminense-RJ;0;0;2021;SP;RJ
1;30/05/2021;11:00:00;Atletico-MG;Fortaleza-CE;1;2;2021;RS;PE
1;30/05/2021;16:00:00;Flamengo-RJ;Palmeiras-SP;1;0;2021;SP;SP
1;30/05/2021;16:00:00;Ceara-CE;Gremio-RS;3;2;2021;SC;BA
1;30/05/2021;18:15:00;Chapecoense-SC;Red Bull Bragantino-SP;0;3;2021;SP;RJ
1;30/05/2021;18:15:00;Corinthians-SP;Atletico-GO;0;1;2021;RJ;PR
